post_id,post_text,content,index,timeofposting,rideordrive,dateofride,weekdayofride,price,location,destination
,,"#ride07152024 Berkeley -> Sac $40-45 leaving 6PM
flexible time",1829,,1,2024-07-15,Monday,0,#ride07152024 Berkeley,Sacramento
,,#drive03172024 Need a drive Davis -> San Jose. Budget $10 😊,1830,,0,2024-03-17,Sunday,10,#drive03172024 Need a drive Davis,San Jose
,,#ride01212024 #ride01282024 RIDE!! from Sacramento to Fremont 2:40 PM $40 pls,1831,,1,2024-01-21,Sunday,0,Sacramento,Fremont
,,#drive07132024 Sacramento ➜ Berkeley $40 leaving 10AM,1832,,0,2024-07-13,Saturday,40,#drive07132024 Sacramento,Berkeley
,,#drive09162025 DRIVE!! Fremont ➜ San Francisco 11:20 AM,1833,,0,2025-09-16,Tuesday,0,#drive09162025 DRIVE!! Fremont,San Francisco
,,#rdive10252024  DRIVE!!  San  Jose  ->  Berkeley  9AM  🚗,1834,,,,,0,#rdive10252024 DRIVE!! San Jose,Berkeley
,,"#drive02052025  Palo  Alto  ➜  Berkeley  $35  leaving  8:40  PM
comment  below",1835,,0,2025-02-05,Wednesday,35,#drive02052025 Palo Alto,Berkeley
,,#ride06192024 #ride06212024 Palo Alto to SF $12 leaving 11AM,1836,,1,2024-06-19,Wednesday,0,#ride06192024 #ride06212024 Palo Alto,San Francisco
,,#drive10222024 Sunnyvale ➜ San Jose | 9PM | $25-33 | 1 seat,1837,,0,2024-10-22,Tuesday,29,#drive10222024 Sunnyvale,San Jose
,,#drive10132025  from  Palo  Alto  to  Sacramento  |  8:15  AM  |    |  1  seat,1838,,0,2025-10-13,Monday,0,Palo Alto,Sacramento
,,#drive10212025  Oakland-Sacramento  |  6AM  |  $18  |  1  seat,1839,,0,2025-10-21,Tuesday,18,#drive10212025 Oakland,Sacramento
,,#ride06132025  Davis  to  Berkeley  |  7:40  AM  |  |  1  seat,1840,,1,2025-06-13,Friday,0,#ride06132025 Davis,Berkeley
,,#ride05022024 Oakland-Fremont | 7:30 PM | $10 | 1 seat 😊,1841,,1,2024-05-02,Thursday,0,#ride05022024 Oakland,Fremont
,,#ride06072025 Sacramento ➜ Berkeley  leaving 8:40P M,1842,,1,2025-06-07,Saturday,0,#ride06072025 Sacramento,Berkeley
,,"#drive08252025 Palo Alto-Fremont $15 leaving 7AM
anyone?",1843,,0,2025-08-25,Monday,15,#drive08252025 Palo Alto,Fremont
,,#ride09112024 Need a ride from Davis to San Francisco. Budget $15,1844,,1,2024-09-11,Wednesday,0,Davis,San Francisco
,,#drive12162024 Need a drive Sunnyvale to Palo Alto. Budget $40,1845,,0,2024-12-16,Monday,40,#drive12162024 Need a drive Sunnyvale,Palo
,,#drive12022025  SF-San  Jose  $22  leaving  4PM,1846,,0,2025-12-02,Tuesday,22,#drive12022025 SF,San
,,#ride01062024 Need a ride Fremont-Sacramento. Budget $35-40,1847,,1,2024-01-06,Saturday,0,#ride01062024 Need a ride Fremont,Sacramento
,,#ride06022024 RIDE!! Fremont -> Sacramento 9:45 AM $18 pls,1848,,1,2024-06-02,Sunday,0,#ride06022024 RIDE!! Fremont,Sacramento
,,"#drive11172024 from Sacramento to Oakland $18-28 leaving 5:40 PM
comment below",1849,,0,2024-11-17,Sunday,23,Sacramento,Oakland
,,#ride04022025  Need  a  ride  SJ  ->  San  Jose.  Budget  $12,1850,,1,2025-04-02,Wednesday,0,#ride04022025 Need a ride SJ,San
,,Need a drive San Jose -> San Francisco. Budget $12-17 pls,1851,,,,,0,Need a drive San Jose,San Jose
,,#drive02052025 from Davis to Berkeley | 10PM | $18 | 1 seat,1852,,0,2025-02-05,Wednesday,18,Davis,Berkeley
,,#ride05112024 Sunnyvale-Berkeley | 4PM | $20-28 | 1 seat pls,1853,,1,2024-05-11,Saturday,0,#ride05112024 Sunnyvale,Berkeley
,,Need a drive San Francisco ➜ Sunnyvale. Budget $15-25,1854,,,,,0,Need a drive San Francisco,Sunnyvale
,,#ride09212025 Fremont-San Jose $22 leaving 10:15 PM,1855,,1,2025-09-21,Sunday,0,#ride09212025 Fremont,San Jose
,,Need a drive Berkeley to Sacramento. Budget $15-20 thx,1856,,,,,0,Need a drive Berkeley,Sacramento
,,RIDE!!  Sunnyvale  to  Sacramento  12PM  $10,1857,,,,,0,RIDE!! Sunnyvale,Sacramento
,,#drive06212024 DRIVE!! from San Jose to Berkele y7:10 PM $12,1858,,0,2024-06-21,Friday,12,San Jose,Berkele
,,#drive12062024 Berkeley-San Francisco $40 leaving 9AM,1859,,0,2024-12-06,Friday,40,#drive12062024 Berkeley,San Francisco
,,#drive02252024 from San Jose to Berkeley | 5:30 PM | $18 | 1 seat 🚗,1860,,0,2024-02-25,Sunday,18,San Jose,Berkeley
,,"#ride05102024 Sacramento-Oakland $35 leaving 1PM
comment below",1861,,1,2024-05-10,Friday,0,#ride05102024 Sacramento,Oakland
,,#ride08092024 San Jose ➜ Fremont  leaving 6:50 PM !!,1862,,1,2024-08-09,Friday,0,#ride08092024 San Jose,Fremont
,,#drive06292025 Need a drive from Berkeley to Fremont. Budget $12,1863,,0,2025-06-29,Sunday,12,Berkeley,Fremont
,,#drive08202025 Berkeley ➜ San Jose $12 leaving 2:00 PM 😊,1864,,0,2025-08-20,Wednesday,12,#drive08202025 Berkeley,San Jose
,,#ride08192024  Sacramento-Berkeley  $22  leaving  2PM,1865,,1,2024-08-19,Monday,0,#ride08192024 Sacramento,Berkeley
,,from Oakland to San Francisco $25 leaving 8:15 PM thx,1866,,,,,0,Oakland,San Francisco
,,#ride12192025 Oakland-Berkeley | 11:45 AM | $15-25 | 1 seat !!,1867,,1,2025-12-19,Friday,0,#ride12192025 Oakland,Berkeley
,,#ride11242025 Sunnyvale-Davis | 9:15 AM | $10-18 | 1 seat 😊,1868,,1,2025-11-24,Monday,0,#ride11242025 Sunnyvale,Davis
,,#drive03182025 #drive03202025 from San Francisco to Davis | 11:00 AM |  | 1 seat,1869,,0,2025-03-18,Tuesday,0,San Francisco,Davis
,,#drive06132025 DRIVE!! Oakland-San Jose 12PM $35-43,1870,,0,2025-06-13,Friday,39,#drive06132025 DRIVE!! Oakland,San Jose
,,#ride01042025 #ride01072025 from Berkeley to Davis 22 dollars leaving 3:30 PM thx,1871,,1,2025-01-04,Saturday,0,Berkeley,Davis
,,"#drive04072025 DRIVE!! Palo Alto-Sunnyvale 10AM
comment below",1872,,0,2025-04-07,Monday,0,#drive04072025 DRIVE!! Palo Alto,Sunnyvale
,,#ride10282024 from Oakland to Sunnyvale $25 leaving 9PM,1873,,1,2024-10-28,Monday,0,Oakland,Sunnyvale
,,#ride08262024 Need a ride from San Jose to Sunnyvale. Budget $15,1874,,1,2024-08-26,Monday,0,San Jose,Sunnyvale
,,RIDE!! Palo Alto to Berkeley 6PM $15,1875,,,,,0,RIDE!! Palo Alto,Berkeley
,,"#ride10082024 Oakland ➜ Fremont  leaving 8PM
anyone?",1876,,1,2024-10-08,Tuesday,0,#ride10082024 Oakland,Fremont
,,#ride10292025 Need a ride from Fremont to SJ. Budget $18-23 thx,1877,,1,2025-10-29,Wednesday,0,Fremont,San Jose
,,#drive03022025  DRIVE!!  San  Jose-Berkeley  7AM  $35-40,1878,,0,2025-03-02,Sunday,38,#drive03022025 DRIVE!! San Jose,Berkeley
,,#ride03202024  #ride03272024  Berkeley  to  Fremont  $22-27  leaving  6:30  AM  😊,1879,,1,2024-03-20,Wednesday,0,#ride03202024 #ride03272024 Berkeley,Fremont
,,#drive09062024 DRIVE!! Fremont ➜ San Francisco 2:30 PM $12-20,1880,,0,2024-09-06,Friday,16,#drive09062024 DRIVE!! Fremont,San Francisco
,,#ride11062024 Sacramento-Davis $30 leaving 6PM thx,1881,,1,2024-11-06,Wednesday,0,#ride11062024 Sacramento,Davis
,,#ride07262024 RIDE!! Palo Alto ➜ Sacramento 10AM $18,1882,,1,2024-07-26,Friday,0,#ride07262024 RIDE!! Palo Alto,Sacramento
,,#ride11172025 Need a ride Sunnyvael -> Berkeley. Budget $35,1883,,1,2025-11-17,Monday,0,#ride11172025 Need a ride Sunnyvael,Berkeley
,,#drive03042025 DRVIE!! Berkeley to Oakland 8AM 😊,1884,,0,2025-03-04,Tuesday,0,#drive03042025 DRVIE!! Berkeley,Oakland
,,#ride03302025 from Fremont to Sunnyvale | 11AM |  | 1 seat pls,1885,,1,2025-03-30,Sunday,0,Fremont,Sunnyvale
,,#ride11112025 RIDE!! Berkeley to Davis 11AM $35,1886,,1,2025-11-11,Tuesday,0,#ride11112025 RIDE!! Berkeley,Davis
,,#drive01052024 Berkeley -> San Francisco | 7AM | $12 | 1 seat 🚗,1887,,0,2024-01-05,Friday,12,#drive01052024 Berkeley,San Francisco
,,#drive09092025  eBrkeley  to  Sacramento  30  dollars  leaving  6:10  PM,1888,,0,2025-09-09,Tuesday,30,#drive09092025 eBrkeley,Sacramento
,,#drive03272024 Davis -> Berkeley | 3PM |  | 1 seat pls,1889,,0,2024-03-27,Wednesday,0,#drive03272024 Davis,Berkeley
,,#ride03252025 from Sunnyvale to Sac $35 leaving 9PM,1890,,1,2025-03-25,Tuesday,0,Sunnyvale,Sacramento
,,#drive07032025 Need a drive Sacramento -> San Jose. Budget $30 pls,1891,,0,2025-07-03,Thursday,30,#drive07032025 Need a drive Sacramento,San Jose
,,#ride08012025 #ride08082025 RIDE!! from San Francisco to Sacramento 9:10 PM $12 thx,1892,,1,2025-08-01,Friday,0,San Francisco,Sacramento
,,#drive01272025 Need a drive from Oakland to Berkeley. Budget,1893,,0,2025-01-27,Monday,0,Oakland,Berkeley
,,#ride11202024 frmo San Francisco to Davis  leaving 3:50 PM,1894,,1,2024-11-20,Wednesday,0,#ride11202024 frmo San Francisco,Davis
,,#ride05222024 Need a ride from Fremont to Sunnyvale. Budget,1895,,1,2024-05-22,Wednesday,0,Fremont,Sunnyvale
,,#drive12312025 from Sacramento to San Jose $22 leaving 6:45 PM,1896,,0,2025-12-31,Wednesday,22,Sacramento,San Jose
,,#ride06242024 from Fremont to Sunnyvale $25 leaving 01:45 AM !!,1897,,1,2024-06-24,Monday,0,Fremont,Sunnyvale
,,#ride11052024 Need a ride Palo Alto-Fremont. Budget $25,1898,,1,2024-11-05,Tuesday,0,#ride11052024 Need a ride Palo Alto,Fremont
,,#ride10262024 #ride11022024 Need a ride San Francisco -> Palo Alto. Budget,1899,,1,2024-10-26,Saturday,0,#ride10262024 #ride11022024 Need a ride San Francisco,Palo
,,#ride10132024 #ride10162024 from Sunnyvale to San Jose | 4PM | $30 | 1 seat thx,1900,,1,2024-10-13,Sunday,0,Sunnyvale,San Jose
,,#ride02222024 from San Jose to Berkeley | 10:15 AM | $25 | 1 seat 🚗,1901,,1,2024-02-22,Thursday,0,San Jose,Berkeley
,,#drive09032025 Fremont-Palo Alto $25 leaving 6AM 😊,1902,,0,2025-09-03,Wednesday,25,#drive09032025 Fremont,Palo
,,#ride02140225 Need a ride from San Jose to Palo Alto. Budget $25,1903,,1,0225-02-14,Monday,0,San Jose,Palo
,,#ride01272025 RIDE!! Oakland -> Palo Alto 11:00 AM $40,1904,,1,2025-01-27,Monday,0,#ride01272025 RIDE!! Oakland,Palo
,,#ride01212024 Need a ride from San Jose to SF. Budget $18,1905,,1,2024-01-21,Sunday,0,San Jose,San Francisco
,,#drive12202024 Palo Alto -> Berkeley $35 leaving 1:50 PM,1906,,0,2024-12-20,Friday,35,#drive12202024 Palo Alto,Berkeley
,,#drive02162025  #drive02232025  Need  a  drive  Sunnyvale-Fremont.  Budget  $30  🚗,1907,,0,2025-02-16,Sunday,30,#drive02162025 #drive02232025 Need a drive Sunnyvale,Fremont
,,#ride05122025  Need  a  ride  Davis  ->  Oakland.  Budget  $10,1908,,1,2025-05-12,Monday,0,#ride05122025 Need a ride Davis,Oakland
,,#drive03062024 Need a drive from San Francisco to Sunnyvale. Budget $15,1909,,0,2024-03-06,Wednesday,15,San Francisco,Sunnyvale
,,#drive03082025 Need a drive San Francisco to Palo Alto. Budget,1910,,0,2025-03-08,Saturday,0,#drive03082025 Need a drive San Francisco,Palo
,,#ride06202025  San  Francisco  ->  Pal  oAlto    leaving  11AM,1911,,1,2025-06-20,Friday,0,#ride06202025 San Francisco,Pal
,,#ride02022024 RIDE!! San Francisco to Sunnyvale 12:45 PM $20,1912,,1,2024-02-02,Friday,0,#ride02022024 RIDE!! San Francisco,Sunnyvale
,,#ride09242024 from Berkeley to Oakland $10 leaving 12:10 PM,1913,,1,2024-09-24,Tuesday,0,Berkeley,Oakland
,,#ride06202024 Sacramento -> Fremont $20 leaving 11AM,1914,,1,2024-06-20,Thursday,0,#ride06202024 Sacramento,Fremont
,,#ride05202024 San Jose ➜ SF | 12PM | $18-26 | 1 seat,1915,,1,2024-05-20,Monday,0,#ride05202024 San Jose,San Francisco
,,#ride10272024 RIDE!! Fremont ➜ San Jose 10:20 AM,1916,,1,2024-10-27,Sunday,0,#ride10272024 RIDE!! Fremont,San Jose
,,#ride04102024 San oJse ➜ Sacramento | 4:45 PM | $12 | 1 seat,1917,,1,2024-04-10,Wednesday,0,#ride04102024 San oJse,Sacramento
,,#ride05142025 RIDE!! Sacramento-Palo Alto 10:40 AM $35,1918,,1,2025-05-14,Wednesday,0,#ride05142025 RIDE!! Sacramento,Palo
,,#ride01182025  Oakland-San  Jose  $30  leaving  9AM  🚗,1919,,1,2025-01-18,Saturday,0,#ride01182025 Oakland,San
,,#drive06272025 from Davis to Oakland | 7PM |  | 1 seat !!,1920,,0,2025-06-27,Friday,0,Davis,Oakland
,,"#drive11282025  San  Francisco  ➜  Fremont  $25  leaving  5:30  PM
pm  me",1921,,0,2025-11-28,Friday,25,#drive11282025 San Francisco,Fremont
,,#drive01062025 #drive01072025 DRIVE!! Berkeley -> Sunnyvale 9:20 AM,1922,,0,2025-01-06,Monday,0,#drive01062025 #drive01072025 DRIVE!! Berkeley,Sunnyvale
,,#drive11032024 Need a drive from Berkeley to Sacramento. Budget $30-38,1923,,0,2024-11-03,Sunday,34,Berkeley,Sacramento
,,Sunnyvale -> Sacramento $18l eaving 6AM,1924,,,,,0,Sunnyvale,Sacramento
,,#drive02232024 DRIVE!! from Sacramento to Fremont 7:50 AM $22,1925,,0,2024-02-23,Friday,22,Sacramento,Fremont
,,#drive01042025 DRIVE!! San Francisco-Sacramento 2PM $40,1926,,0,2025-01-04,Saturday,40,#drive01042025 DRIVE!! San Francisco,Sacramento
,,#ride06152024 RIDE!! Sunnyvale -> Fremont 8PM $30 🚗 flexible time,1927,,1,2024-06-15,Saturday,0,#ride06152024 RIDE!! Sunnyvale,Fremont
,,#drive11042025 Need a drive Sacramento-Fremont. Budget $15,1928,,0,2025-11-04,Tuesday,15,#drive11042025 Need a drive Sacramento,Fremont
,,#ride06282025 Sacramento ➜ Fremont | 12:15 PM | $35 | 1 seat,1929,,1,2025-06-28,Saturday,0,#ride06282025 Sacramento,Fremont
,,#drive11132025 Palo Alto -> Fremont $30 leaving 10:00 PM !!,1930,,0,2025-11-13,Thursday,30,#drive11132025 Palo Alto,Fremont
,,#ride05012025 Need a ride Sacramento to Davis. Budget 35 dollars,1931,,1,2025-05-01,Thursday,0,#ride05012025 Need a ride Sacramento,Davis
,,#drive11042025  #drive11072025  Sunnyvale-Sacramento  $12-22  leaving  12PM,1932,,0,2025-11-04,Tuesday,17,#drive11042025 #drive11072025 Sunnyvale,Sacramento
,,#ride01062025 Sunnyvale-Palo Alto | 6AM | $12-20 | 1 seat !!,1933,,1,2025-01-06,Monday,0,#ride01062025 Sunnyvale,Palo
,,"#drive09272025 DRIVE!! Oakland ➜ San Jose 4:15 PM $30 🚗
comment below",1934,,0,2025-09-27,Saturday,30,#drive09272025 DRIVE!! Oakland,San Jose
,,#drive01202024 DRIVE!! Berkeley to Sacramento 8PM $25,1935,,0,2024-01-20,Saturday,25,#drive01202024 DRIVE!! Berkeley,Sacramento
,,#ride02072024  Need  a  ride  Palo  Alto-Oakland.  Budget  25  dollars  pls,1936,,1,2024-02-07,Wednesday,0,#ride02072024 Need a ride Palo Alto,Oakland
,,#ride04172025 San Jose-Fremont $18 leaving 6AM,1937,,1,2025-04-17,Thursday,0,#ride04172025 San Jose,Fremont
,,#ride01162024 RIDE!! Sac to Oakland 8AM 35 dollars,1938,,1,2024-01-16,Tuesday,0,#ride01162024 RIDE!! Sac,Oakland
,,#drive10092025 Sa nFrancisco to Sacramento | 4:15 PM |  | 1 seat,1939,,0,2025-10-09,Thursday,0,#drive10092025 Sa nFrancisco,Sacramento
,,#ride01262024 Need a ride Sunnyvale to Oakland. Budget $40,1940,,1,2024-01-26,Friday,0,#ride01262024 Need a ride Sunnyvale,Oakland
,,#ride06152024 Sacramento ➜ San Jose | 10AM | $18 | 1 seat,1941,,1,2024-06-15,Saturday,0,#ride06152024 Sacramento,San Jose
,,#drive07132024  DRIVE!!  Berkeley  to  Sunnyvale  8AM  $10  thx,1942,,0,2024-07-13,Saturday,10,#drive07132024 DRIVE!! Berkeley,Sunnyvale
,,#drive07182025 Berkeley to Davis $20-25 leaving 6PM,1943,,0,2025-07-18,Friday,22,#drive07182025 Berkeley,Davis
,,#ride09252024 Berkeley to San Jose | 9AM | $10 | 1 seat thx,1944,,1,2024-09-25,Wednesday,0,#ride09252024 Berkeley,San Jose
,,#drive04072024 Need a drive San Francisco to Sunnyvale. Budget $10,1945,,0,2024-04-07,Sunday,10,#drive04072024 Need a drive San Francisco,Sunnyvale
,,#drive07222025  from  Oakland  to  San  Jose  |  2PM  |    |  1  seat  😊,1946,,0,2025-07-22,Tuesday,0,Oakland,San
,,#ride05202025 Need a ride San Francisco to San Jose. Budget,1947,,1,2025-05-20,Tuesday,0,#ride05202025 Need a ride San Francisco,San Jose
,,#ride06142024 from Fremont to Sacramento $20 leaving 9:15 AM thx,1948,,1,2024-06-14,Friday,0,Fremont,Sacramento
,,#drive05142024 DRIVE!! Davis ➜ Sunnyvale 3:10 PM $20-30,1949,,0,2024-05-14,Tuesday,25,#drive05142024 DRIVE!! Davis,Sunnyvale
,,#drive02212025 San Jose-Fremont | 10AM | $22 | 1 seat,1950,,0,2025-02-21,Friday,22,#drive02212025 San Jose,Fremont
,,#ride07292025 Need a ride San Francisco ➜B erkeley. Budget $22 !!,1951,,1,2025-07-29,Tuesday,0,#ride07292025 Need a ride San Francisco,B
,,#drive11292025  #drive11302025  DRIVE!!  Oakland  ->  SJ  10:15  PM  $18-23,1952,,0,2025-11-29,Saturday,20,#drive11292025 #drive11302025 DRIVE!! Oakland,San Jose
,,#ride12252025 RIDE!! Palo Alto ➜ Fremont 10PM $40 🚗,1953,,1,2025-12-25,Thursday,0,#ride12252025 RIDE!! Palo Alto,Fremont
,,#drive10212025 Davis -> Fremont | 5:45 PM | $18 | 1 seat,1954,,0,2025-10-21,Tuesday,18,#drive10212025 Davis,Fremont
,,#drive10302024 Palo Alto ➜ Berkeley  leaving 11:15 AM,1955,,0,2024-10-30,Wednesday,0,#drive10302024 Palo Alto,Berkeley
,,#drive01232025 Palo Alto-Oakland | 9:50 AM | $40 | 1 seat,1956,,0,2025-01-23,Thursday,40,#drive01232025 Palo Alto,Oakland
,,#drive03272025 DRIVE!! Fremont -> Oakland 4:00 PM $30,1957,,0,2025-03-27,Thursday,30,#drive03272025 DRIVE!! Fremont,Oakland
,,#ride08202025 RIDE!! Oakland -> Sunnyvale 4:15 PM $10,1958,,1,2025-08-20,Wednesday,0,#ride08202025 RIDE!! Oakland,Sunnyvale
,,#ride02262025 RIDE!! Palo Alto-Davis 11:30 AM $25,1959,,1,2025-02-26,Wednesday,0,#ride02262025 RIDE!! Palo Alto,Davis
,,#drive11252024 Berkeley -> Sunnyvale 20 dollars leaving 7AM,1960,,0,2024-11-25,Monday,20,#drive11252024 Berkeley,Sunnyvale
,,#drive01182025  Need  a  drive  Fremont  ➜  Berkeley.  Budget,1961,,0,2025-01-18,Saturday,0,#drive01182025 Need a drive Fremont,Berkeley
,,"#drive11192024 DRIVE!! San Francisco ➜ Oakland 3:50 PM $22-32 thx
comment below",1962,,0,2024-11-19,Tuesday,27,#drive11192024 DRIVE!! San Francisco,Oakland
,,from Davis to San Jose $15 leaving 10AM,1963,,,,,0,Davis,San Jose
,,#drive03022025 DRIVE!! from Davis to Palo Alto 7PM $30,1964,,0,2025-03-02,Sunday,30,Davis,Palo
,,#drive08172024 DRIVE!! from Fremont to Davis 3:00 PM $40 😊,1965,,0,2024-08-17,Saturday,40,Fremont,Davis
,,#ride06192024 RIDE!! Sacramento-Fremont 7:45 PM $25,1966,,1,2024-06-19,Wednesday,0,#ride06192024 RIDE!! Sacramento,Fremont
,,#ride08202024 Need a rdie Oakland ➜ Sunnyvale. Budget $15,1967,,1,2024-08-20,Tuesday,0,#ride08202024 Need a rdie Oakland,Sunnyvale
,,#drive01122024 Palo Alto to Oakland $35 leaving 9:45 AM,1968,,0,2024-01-12,Friday,35,#drive01122024 Palo Alto,Oakland
,,#ride09042024 Need a ride Sunnyvale -> Oakland. Budget thx,1969,,1,2024-09-04,Wednesday,0,#ride09042024 Need a ride Sunnyvale,Oakland
,,#ride09042024 Palo Alto ➜ Sunnyvale | 11:15 AM | $12 | 1 seat,1970,,1,2024-09-04,Wednesday,0,#ride09042024 Palo Alto,Sunnyvale
,,#drive08072025 from Oakland to Berkeley | 9PM |  | 1 seat,1971,,0,2025-08-07,Thursday,0,Oakland,Berkeley
,,#drive12142025 DRIVE!! SJ-Palo Alto 8:50 AM $22-32,1972,,0,2025-12-14,Sunday,27,#drive12142025 DRIVE!! SJ,Palo
,,#ride06052024 Oakland ➜ Sunnyvale | 1:40 PM | $25 | 1 seat,1973,,1,2024-06-05,Wednesday,0,#ride06052024 Oakland,Sunnyvale
,,#ride03072024 San Jose to San Francisco | 10AM |  | 1 seat,1974,,1,2024-03-07,Thursday,0,#ride03072024 San Jose,San Jose
,,#ride01072024  Sunnyvale  ->  Fremont  $30  leaving  2PM,1975,,1,2024-01-07,Sunday,0,#ride01072024 Sunnyvale,Fremont
,,#ride02252024 Fremont ➜ Oakland | 5:50 PM | $30 | 1 seat comment below,1976,,1,2024-02-25,Sunday,0,#ride02252024 Fremont,Oakland
,,#drive12192024  #drive12212024  Need  a  drive  Fremont  ➜  Sunnyvale.  Budget,1977,,0,2024-12-19,Thursday,0,#drive12192024 #drive12212024 Need a drive Fremont,Sunnyvale
,,#drive06232024 #drive06252024 from Sacramento to Oakland | 10PM | 12 dollars | 1 seat,1978,,0,2024-06-23,Sunday,12,Sacramento,Oakland
,,#drive03222024 DRIVE!! San Francisco-Sacramento 9AM 10 dollars,1979,,0,2024-03-22,Friday,10,#drive03222024 DRIVE!! San Francisco,Sacramento
,,#ride06302025 RIDE!! Palo Alto to Fremont 3PM $30,1980,,1,2025-06-30,Monday,0,#ride06302025 RIDE!! Palo Alto,Fremont
,,#ride01032024 RIDE!! San Jose to Sunnyvale 7PM $25,1981,,1,2024-01-03,Wednesday,0,#ride01032024 RIDE!! San Jose,Sunnyvale
,,#drive05022025 DRIVE!! from San Francisco to Sunnyvale 12:40 PM 10 dollars,1982,,0,2025-05-02,Friday,10,San Francisco,Sunnyvale
,,#drive12092024 Need a drive Palo Alto to San Jose. Budget $20,1983,,0,2024-12-09,Monday,20,#drive12092024 Need a drive Palo Alto,San Jose
,,#drive05102025 DRIVE!! from Berkeley to Davis 5PM $40-45 thx,1984,,0,2025-05-10,Saturday,42,Berkeley,Davis
,,"#drive05032025  DRIVE!!  Sunnyvale-Palo  Alto  4:30  PM  $12
comment  below",1985,,0,2025-05-03,Saturday,12,#drive05032025 DRIVE!! Sunnyvale,Palo
,,#drive10132024 DRIVE!! Berkeley to San Jose 3PM 20 dollars !!,1986,,0,2024-10-13,Sunday,20,#drive10132024 DRIVE!! Berkeley,San Jose
,,#ride03052025 Fremont-Oakland | 6:40 PM |  | 1 seat,1987,,1,2025-03-05,Wednesday,0,#ride03052025 Fremont,Oakland
,,"#ride06052025 RIDE!! from Fremont to Sacramento 11AM $15
comment below",1988,,1,2025-06-05,Thursday,0,Fremont,Sacramento
,,"#ride09232025 Sunnyvale -> San Francisco $18 leaving 2:45 PM
pm me",1989,,1,2025-09-23,Tuesday,0,#ride09232025 Sunnyvale,San Francisco
,,#drive03072024  Need  a  drive  Oakland  ➜  Palo  Alto.  Budget  $20  🚗,1990,,0,2024-03-07,Thursday,20,#drive03072024 Need a drive Oakland,Palo
,,"#drive06182025 Fremont -> San Francisco | 5PM | $40 | 1 seat
flexible time",1991,,0,2025-06-18,Wednesday,40,#drive06182025 Fremont,San Francisco
,,#drive12132025  DRIVE!!  San  Jose  to  Davis  5PM  $18-26,1992,,0,2025-12-13,Saturday,22,#drive12132025 DRIVE!! San Jose,Davis
,,#drive11252025 DRIVE!! San Jose to Berkeley 8:40 PM $35,1993,,0,2025-11-25,Tuesday,35,#drive11252025 DRIVE!! San Jose,Berkeley
,,#ride12092025 Need a ride Oakland-San Jose. Budget $10-18,1994,,1,2025-12-09,Tuesday,0,#ride12092025 Need a ride Oakland,San Jose
,,#ride06132024 from Palo Alto to San Jose | 12PM | 40 dollars | 1 seat,1995,,1,2024-06-13,Thursday,0,Palo Alto,San Jose
,,#drive04242025  Need  a  drive  from  Davis  to  Sunnyvale.  Budget  !!,1996,,0,2025-04-24,Thursday,0,Davis,Sunnyvale
,,#drive10192025 Need a drive Oakland-San Francisco. Budget $35,1997,,0,2025-10-19,Sunday,35,#drive10192025 Need a drive Oakland,San Francisco
